partner_country,year,tariff_relief,intermediate_share,source_share
MH,2022,0.0,0.639703940559715,7.249099598538579e-08
MH,2023,0.0,0.12911275516170137,4.4159378224110786e-07
MH,2024,0.0,0.009728747190497385,3.274266045661452e-06
MM,2017,0.0,0.43745942942248356,0.003370428623864051
MM,2018,0.0,0.5234983690127458,0.0035696113666000345
MM,2019,0.0,0.3797017864094916,0.004226246329721512
MM,2020,0.0,0.4523091985452788,0.00440891035441979
MM,2021,0.0,0.42580519991337623,0.003339918081776901
MM,2022,4.679549948624796e-05,0.23925235092085598,0.003992883190149126
MM,2023,8.054256906023268e-05,0.39435459420753294,0.0028563224788359315
MM,2024,0.0001586510636915583,0.41828509920667234,0.0024440249037963493
LT,2017,0.0,0.5989248520643564,0.00015314730694561187
LT,2018,0.0,0.5834351277247248,0.00017071764216684793
LT,2019,0.0,0.713097904678018,0.00022948465402755516
LT,2020,0.0,0.6515971901431054,0.00025994161901243156
LT,2021,0.0,0.626986543607832,0.00017655420975755238
LT,2022,0.0,0.7072554541276536,4.778691960449143e-05
LT,2023,0.0,0.7523266804113776,7.3935704720297e-05
LT,2024,0.0,0.6615280011853966,0.00011267454916132973
ET,2017,0.0,0.9169349351130316,0.00021509602474969238
ET,2018,0.0,0.9141934742542682,0.00010269812952118238
ET,2019,0.0,0.9408708030288058,0.00012458241732110997
ET,2020,0.0,0.8718940669497294,7.940426688823361e-05
ET,2021,0.0,0.6745786990453883,6.461456311658295e-05
ET,2022,0.0,0.9422147908683688,6.935714431768418e-05
ET,2023,0.0,0.6736697297398752,0.00010533978115088316
ET,2024,0.0,0.8713421500705206,0.00017294982305650063
RS,2017,0.0,0.5818328072197598,8.826232330997928e-05
RS,2018,0.0,0.4949507018562973,0.00011733923487646858
RS,2019,0.0,0.8574141108801052,0.0001931487387033046
RS,2020,0.0,0.8233016289238523,0.0002686077112125682
RS,2021,0.0,0.9149129495101417,0.0005130747700063744
RS,2022,0.0,0.9256950290904715,0.0005724740342800109
RS,2023,0.0,0.9513457711706893,0.0007053264065184987
RS,2024,0.0,0.9718563327103816,0.0009817458264457775
MX,2017,0.0,0.6574951925683487,0.006367461801972455
MX,2018,0.0,0.712691229523085,0.005448181916054196
MX,2019,0.0,0.698952146150685,0.005465258735908423
MX,2020,0.0,0.7457032702973175,0.0056403926557379944
MX,2021,0.0,0.7994160770248794,0.004779059599919148
MX,2022,0.0,0.8449193637904753,0.006242843048472232
MX,2023,0.0,0.8583238805084229,0.0053704547677113235
MX,2024,0.0,0.8548959488792048,0.004919189512241008
SC,2017,0.0,0.0040416798768541365,8.845542301318548e-07
SC,2018,0.0,0.040574306905167966,1.6566203605022227e-08
SC,2019,0.0,0.0010068583102290968,4.552672301278399e-08
SC,2020,0.0,0.029265554842847978,2.5101181078229947e-08
SC,2021,0.0,0.8425075209366615,6.420833926176008e-09
SC,2022,0.0,0.7836470673740824,3.5594353378593616e-08
SC,2023,0.0,0.013976923672594925,2.0623641198378777e-06
SC,2024,0.0,0.8471801128564892,8.658326275022636e-08
PK,2017,0.0,0.7672911230440473,0.0013382544117802584
PK,2018,0.0,0.7596860478009824,0.0013879977362773446
PK,2019,0.0,0.6886270724378286,0.0012107607108615731
PK,2020,0.0,0.7208518657388919,0.0013678520731513538
PK,2021,0.0,0.7472558265686492,0.0018056015875139956
PK,2022,0.0,0.7049083301374925,0.0013476248162445203
PK,2023,0.0,0.8116962726964643,0.0016645371485024935
PK,2024,0.0,0.8162391455994097,0.001349170750928605
TZ,2017,0.0,0.9224112764823215,0.0001585704019253606
TZ,2018,0.0,0.773735245026313,0.00020087221169486975
TZ,2019,0.0,0.9246393560005023,0.00019013762662074992
TZ,2020,0.0,0.8938035861578426,0.0002180858564252997
TZ,2021,0.0,0.8515834736046646,0.00018263293576328843
TZ,2022,0.0,0.9188076212696294,0.00021807539942758094
TZ,2023,0.0,0.8934197493357334,0.00028852025694191307
TZ,2024,0.0,0.8837509216923085,0.0002951262996759193
CW,2017,0.0,0.40002352848907885,3.834626431072134e-08
CW,2018,0.0,0.7194128711178308,7.300943346603954e-08
CW,2019,0.0,0.0,3.7568016728045165e-09
CW,2020,0.0,0.7291237703042782,1.1729448630847027e-08
CW,2021,0.0,1.0,2.7528300912859657e-09
CW,2022,0.0,0.8808503487101924,6.157546326893562e-09
CW,2023,0.0,0.7757954207552781,2.5063944526524088e-08
CW,2024,0.0,1.0,1.2784691524884423e-07
MU,2017,0.0,0.385657843506399,1.676733150116483e-05
MU,2018,0.0,0.4053398041330363,1.9790975818336266e-05
MU,2019,0.0,0.499991677633571,2.0634757678580957e-05
MU,2020,0.0,0.5911950447872827,1.427945652450794e-05
MU,2021,0.0,0.6350352416791206,1.478501241072996e-05
MU,2022,0.0,0.6037108943232887,1.2409218621594966e-05
MU,2023,0.0,0.4449481425405193,1.2266694882423848e-05
MU,2024,0.0,0.5508130714435082,8.274612283522363e-06
JO,2017,0.0,0.8748413847160764,0.0001631845217018256
JO,2018,0.0,0.9075685803995253,0.0001102111252675112
JO,2019,0.0,0.9394816904210175,0.00022527997848374156
JO,2020,0.0,0.9331630571490052,0.00022087487296714266
JO,2021,0.0,0.8959366606715523,0.00015895009729555964
JO,2022,0.0,0.9620232172912212,0.0002858611794179125
JO,2023,0.0,0.9562738409623412,0.0002829818124610641
JO,2024,0.0,0.9368915552066132,0.000186617667030567
NG,2017,0.0,0.7276025938541301,0.0006612516461862571
NG,2018,0.0,0.4266168213734907,0.0007791376891446335
NG,2019,0.0,0.652251111189583,0.0011364018238155396
NG,2020,0.0,0.6760304231391351,0.0013298221388505485
NG,2021,0.0,0.5230160070755864,0.0009940247588732713
NG,2022,0.0,0.6509395543096396,0.0004712784644454233
NG,2023,0.0,0.5826647173432972,0.0009988723772098005
NG,2024,0.0,0.4048210469172832,0.0012544199322632795
NP,2017,0.0,0.1538852321198241,1.3438258182791228e-05
NP,2018,0.0,0.28800876740541015,1.44458898637983e-05
NP,2019,0.0,0.1881929322586218,2.1446419496402775e-05
NP,2020,0.0,0.2071470085310597,1.0569845311168962e-05
NP,2021,0.0,0.20936209571150227,1.3395250863800475e-05
NP,2022,0.0,0.3069714146140055,1.00575372827916e-05
NP,2023,0.0,0.10148485011709,1.4113163160486642e-05
NP,2024,0.0,0.1694376953902537,1.3415036164295646e-05
SK,2017,0.0,0.23842256632501171,0.0010665875414481902
SK,2018,0.0,0.22160612427768706,0.0010985287337778793
SK,2019,0.0,0.12948851280331827,0.0012917624948696864
SK,2020,0.0,0.11711545518746765,0.0016017467642470455
SK,2021,0.0,0.15692412412080267,0.001424081656555463
SK,2022,0.0,0.13793915594657183,0.0014477903342829052
SK,2023,0.0,0.12066644089842904,0.001664995475004338
SK,2024,0.0,0.1389535712370956,0.001482581692299957
JE,2017,,,
JE,2018,,,
JE,2019,,,
JE,2020,,,
JE,2021,,,
JE,2022,,,
JE,2023,,,
JE,2024,,,
KH,2017,0.0,0.4774919809202011,0.0006045297207434224
KH,2018,0.0,0.49762879580608316,0.0007186872915494695
KH,2019,0.0,0.41263449379789807,0.0007652877104908484
KH,2020,0.0,0.36025960274139224,0.0008012577805210658
KH,2021,0.0,0.372701072912212,0.0006915240164090035
KH,2022,0.0,0.3589312544230712,0.00075540352727238
KH,2023,0.0,0.4818249573074069,0.0008742632771870347
KH,2024,0.0,0.5373717697100173,0.0010716056702908686
PT,2017,0.0,0.48010544503810926,0.0007780959720938176
PT,2018,0.0,0.5539599617947988,0.0006237108533054947
PT,2019,0.0,0.6304603148827164,0.0004854093267962864
PT,2020,0.0,0.7046697747394294,0.0004636809529529066
PT,2021,0.0,0.7585743730415394,0.00047369285580904207
PT,2022,0.0,0.7205765683285089,0.0003732124348060945
PT,2023,0.0,0.7765392886497472,0.00047858781886928774
PT,2024,0.0,0.763090339534245,0.00036867743265347997
IR,2017,0.0,0.8079697341811907,0.006871824791795536
IR,2018,0.0,0.7888981054319817,0.006096938526826958
IR,2019,0.0,0.981482087162623,0.008947255038599484
IR,2020,0.0,0.9390958522011007,0.004360513264027378
IR,2021,0.0,0.838591970597149,0.0035524805030830386
IR,2022,0.0,0.7437512914877206,0.0034655062775280562
IR,2023,0.0,0.9519161129463161,0.001953120730206677
IR,2024,0.0,0.9078588154403288,0.0018772064103391316
GE,2017,0.0,0.8200330978630697,5.5873247623316436e-05
GE,2018,0.0,0.8307626724582038,4.1253457466681425e-05
GE,2019,0.0,0.8538086463980732,5.6930526046387486e-05
GE,2020,0.0,0.9338679915135023,8.42435667653425e-05
GE,2021,0.0,0.9383672306627475,0.0001058339175281517
GE,2022,0.0,0.9487152844542887,0.00010095361308478496
GE,2023,0.0,0.8740925597178413,1.529805339233445e-05
GE,2024,0.0,0.8363877262346702,0.0001601109299073557
MA,2017,0.0,0.7827182545053006,0.00037238529739740665
MA,2018,0.0,0.8235488335277318,0.00034594385092431395
MA,2019,0.0,0.7677503113563129,0.00032314486667478465
MA,2020,0.0,0.706359397072292,0.00029766467165104874
MA,2021,0.0,0.7917208385620081,0.0003304976582752614
MA,2022,0.0,0.89324560550676,0.00023896310972297725
MA,2023,0.0,0.8051668860764257,0.00023753274464842302
MA,2024,0.0,0.8927811580823047,0.0005222063121698582
LB,2017,0.0,0.7943134794230686,1.3712603666974967e-05
LB,2018,0.0,0.8507496499095656,2.4748436393729517e-05
LB,2019,0.0,0.62444567458714,1.352753398073018e-05
LB,2020,0.0,0.5144338357168146,1.6775668218428576e-05
LB,2021,0.0,0.6777843503193564,1.9026296113983713e-05
LB,2022,0.0,0.7314294450095208,2.502094658125784e-05
LB,2023,0.0,0.6576718182861139,2.545143166092129e-05
LB,2024,0.0,0.7916341336778617,3.267455427605144e-05
PE,2017,0.0,0.9779766274384624,0.008113976614282568
PE,2018,0.0,0.9717838694493177,0.007924649442209837
PE,2019,0.0,0.9559934247301872,0.008169855772206185
PE,2020,0.0,0.962561725999714,0.007817059823218135
PE,2021,0.0,0.973144863613371,0.009974850216095565
PE,2022,0.0,0.957673354965785,0.009853848716912285
PE,2023,0.0,0.9572815775925987,0.011194063823319146
PE,2024,0.0,0.9774164205875132,0.012584715777287479
HU,2017,0.0,0.34858015009805476,0.0023777240453170525
HU,2018,0.0,0.3947562923938611,0.001607010766174611
HU,2019,0.0,0.5298619581036548,0.0011427590072079939
HU,2020,0.0,0.46983825362088966,0.0014143493678805406
HU,2021,0.0,0.5110457609282736,0.0013514758062288972
HU,2022,0.0,0.40258454861911,0.0014300908308379154
HU,2023,0.0,0.4283690789643653,0.00129467991666615
HU,2024,0.0,0.4477004407153367,0.0011432311038256108
BS,2017,0.0,0.9882210634505546,1.2634079082014001e-05
BS,2018,0.0,0.9778170069839682,6.766969261388236e-06
BS,2019,0.0,0.6589812680666713,4.176608016804806e-05
BS,2020,0.0,0.7536468567444399,3.913802371222331e-05
BS,2021,0.0,0.9923946789069844,7.200849089531008e-06
BS,2022,0.0,0.9859100591732743,3.6518347505799973e-06
BS,2023,0.0,0.13675820833400035,2.660327807210195e-07
BS,2024,0.0,0.8784511214800497,1.8417449731059435e-07
RO,2017,0.0,0.7214140615833842,0.0007890526122565627
RO,2018,0.0,0.7407603919123016,0.0006424230468546709
RO,2019,0.0,0.7653301011045656,0.0006317587446875445
RO,2020,0.0,0.7867701293759849,0.0007858561477078605
RO,2021,0.0,0.7560153887964045,0.0007624848395821645
RO,2022,0.0,0.7342299469079884,0.000674504902359595
RO,2023,0.0,0.6956480953691995,0.0005829131772971871
RO,2024,0.0,0.7414714867827336,0.0004445425135616882
IM,2017,,,
IM,2018,,,
IM,2019,,,
IM,2020,,,
IM,2021,,,
IM,2022,,,
IM,2023,,,
IM,2024,,,
OM,2017,0.0,0.9893925180563254,0.007955291918655603
OM,2018,0.0,0.9800871977839483,0.00980547697050725
OM,2019,0.0,0.9217608534583248,0.010327221356737495
OM,2020,0.0,0.8889299277319695,0.008240471661010955
OM,2021,0.0,0.8930540899160494,0.01169632981357936
OM,2022,0.0,0.8806044982764153,0.014659510414660815
OM,2023,0.0,0.902361364208684,0.012749806486156746
OM,2024,0.0,0.9134004442191416,0.01307745826123401
EC,2017,0.0,0.7387150781453712,0.000668937520374332
EC,2018,0.0,0.4980862920236072,0.0010403778274800846
EC,2019,0.0,0.18332152011083996,0.0019349313258499362
EC,2020,0.0,0.3704404359641457,0.002313961520950768
EC,2021,0.0,0.40846867704835627,0.0022718116204846757
EC,2022,0.0,0.2907241602634912,0.002843778802653525
EC,2023,0.0,0.468846215146764,0.003291357830318467
EC,2024,0.0,0.5725524482483558,0.0032754719169202982
CG,2017,0.0,0.9978312542292679,0.002381345971105532
CG,2018,0.0,0.9992071813330602,0.004477712396138628
CG,2019,0.0,0.9936417188152398,0.002239881852548461
CG,2020,0.0,0.9980360423172994,0.0018122924931500857
CG,2021,0.0,0.9954276416594277,0.0005657798451663474
CG,2022,0.0,0.9979834122947415,0.002310077969918542
CG,2023,0.0,0.9982095758548559,0.00233403023742545
CG,2024,0.0,0.9999664491561703,0.001778918552490216
LA,2017,0.0,0.8062897248279938,0.0009942197055983863
LA,2018,0.0,0.8686141598239386,0.0011232270786448474
LA,2019,0.0,0.746056294235169,0.0012319490071915815
LA,2020,0.0,0.7627771896821403,0.0012080148444571577
LA,2021,0.0,0.842517097919219,0.00121399008062849
LA,2022,4.24555414369243e-05,0.8452225639384114,0.0014836889043913161
LA,2023,4.2229615423887936e-05,0.8667814212958329,0.0013280081754667612
LA,2024,5.77025174627149e-05,0.8942811093506495,0.0020636805934406096
AZ,2017,0.0,0.9923046089939638,0.00034715992296390565
AZ,2018,0.0,0.9833409264340014,7.624523886425563e-05
AZ,2019,0.0,0.9933263400494359,0.00046230159578921715
AZ,2020,0.0,0.9957418031423727,0.0002914327956016261
AZ,2021,0.0,0.9908977534049528,8.548430210749791e-05
AZ,2022,0.0,0.9818282167799471,0.00010076690609777293
AZ,2023,0.0,0.9464826489306013,4.191548017344677e-05
AZ,2024,0.0,0.9134256280135041,1.0391544403551554e-05
QA,2017,0.0,0.16811945331961156,0.004352026369580346
QA,2018,0.0,0.1756839396777338,0.0026986766007227312
QA,2019,0.0,0.13059005693015796,0.005291224792786848
QA,2020,0.0,0.34224284456154225,0.002294899723889494
QA,2021,0.0,0.19075026700334127,0.006495623487555352
QA,2022,0.0,0.2678799564800865,0.005701700601366005
QA,2023,0.0,0.23346759567035102,0.008828932450901108
QA,2024,0.0,0.346147013129647,0.004693030347408774
SB,2017,0.0,0.994967631916657,0.0002457233631924223
SB,2018,0.0,0.9970074156264224,0.00032956043996496356
SB,2019,0.0,0.9999955109007164,0.00024506809855414356
SB,2020,0.0,0.9999915831620693,0.00019065535604993159
SB,2021,0.0,1.0,0.0001339165192869706
SB,2022,0.0,1.0,0.00012480750362821083
SB,2023,0.0,0.9999956684530003,0.00012990518145156884
SB,2024,0.0,0.9999893128415809,0.00016764181401571402
MW,2017,0.0,0.9561774497418776,2.0669351480485184e-05
MW,2018,0.0,0.9528781687096328,1.7996169941926398e-05
MW,2019,0.0,0.8455377857275205,1.0559100626710603e-05
MW,2020,0.0,0.947092126810281,8.412568661164358e-06
MW,2021,0.0,0.9546270887812113,5.336444400761099e-06
MW,2022,0.0,0.9081335651593799,6.527074646525975e-06
MW,2023,0.0,0.9839226841742745,7.993121989726542e-06
MW,2024,0.0,0.9613545655771293,7.621857672038748e-06
IQ,2017,0.0,0.9999241429047733,0.00830895420101254
IQ,2018,0.0,0.9976761610341071,0.011824385435993765
IQ,2019,0.0,0.9968002509800308,0.012716520428765896
IQ,2020,0.0,0.9991018140979565,0.010360137045040484
IQ,2021,0.0,0.9967494280688108,0.011131569928767168
IQ,2022,0.0,0.9946975516617065,0.0163019782463556
IQ,2023,0.0,0.9929043924505707,0.015104010968925972
IQ,2024,0.0,0.9685016453026698,0.01617394396016664
TG,2017,0.0,0.8611740806740972,4.378439720334563e-05
TG,2018,0.0,0.9816035243539682,7.620180194067952e-05
TG,2019,0.0,0.9758999349923274,9.537465948383694e-05
TG,2020,0.0,0.9743141647377048,8.763590994474203e-05
TG,2021,0.0,0.9913748816324176,0.0002206490181449437
TG,2022,0.0,0.9469470482603815,7.877096422589607e-05
TG,2023,0.0,0.985420957922627,7.06788814377489e-05
TG,2024,0.0,0.9206575952194613,1.9050289531875155e-05
KM,2017,0.0,0.5659232589925659,2.2553485952094195e-08
KM,2018,0.0,0.24839930666100676,1.857414864198522e-08
KM,2019,0.0,0.7851840151634812,1.6823562433616546e-08
KM,2020,0.0,1.0,6.298641461067065e-08
KM,2021,0.0,1.0,4.7420408815053696e-08
KM,2022,0.0,0.9627122019216409,3.117888406057751e-08
KM,2023,0.0,0.7638754405670243,2.7489315820497235e-08
KM,2024,0.0,0.9172809903529805,9.472000310506691e-08
LY,2017,0.0,0.9999781450601211,0.0010832221263956088
LY,2018,0.0,0.9960761387589114,0.003202090391272796
LY,2019,0.0,0.9567417872675991,0.004366725902113707
LY,2020,0.0,1.0,0.0004438747283611035
LY,2021,0.0,0.9999879425313858,0.0013679496394408677
LY,2022,0.0,0.9999907232343948,0.0012141883969647995
LY,2023,0.0,0.9999641913393545,0.0009366142837588647
LY,2024,0.0,0.9970885416905721,0.0004908048691044479
SD,2017,0.0,0.9677106380105828,0.00044554847500845784
SD,2018,0.0,0.9999403835799539,0.00043774374508771623
SD,2019,0.0,0.999968305288145,0.0003951657708131094
SD,2020,0.0,0.9998636955268044,0.00041125342704421714
SD,2021,0.0,0.9998217079401168,0.00032567193407370053
SD,2022,0.0,0.999961629148034,0.0003631140195077875
SD,2023,0.0,0.9994308365937336,0.0003756250059264398
SD,2024,0.0,1.0,0.00023698390232019287
KW,2017,0.0,0.9189977233406418,0.005230056206367129
KW,2018,0.0,0.8969956071344167,0.007815423241579059
KW,2019,0.0,0.9058061718082493,0.006993990572404216
KW,2020,0.0,0.9416443939907693,0.005624251572560777
KW,2021,0.0,0.9396013474629606,0.007168236438300478
KW,2022,0.0,0.9649949264227806,0.010578418433656128
KW,2023,0.0,0.9292262646414372,0.006882450983499239
KW,2024,0.0,0.8970204277452482,0.004548321548657079
SY,2017,0.0,0.7386037718624237,7.906358817068175e-07
SY,2018,0.0,0.7347812518575759,4.421421381783824e-07
SY,2019,0.0,0.8396259659997383,7.257974748672083e-07
SY,2020,0.0,0.20399184774429338,6.909258416529811e-07
SY,2021,0.0,0.23792074980867658,5.245898060720773e-07
SY,2022,0.0,0.7656531242508425,9.172550262141904e-07
SY,2023,0.0,0.06378585515929105,6.44031900945155e-07
SY,2024,0.0,0.07667870916055469,1.178820624602394e-06
MR,2017,0.0,0.966452355631328,0.00047346550652709735
MR,2018,0.0,0.9853689047437793,0.00045266912381610033
MR,2019,0.0,0.9642816708619627,0.0004937143112096788
MR,2020,0.0,0.9632548827985106,0.0006850500050870932
MR,2021,0.0,0.9734534831284374,0.0007340602510211649
MR,2022,0.0,0.9743263026360851,0.0004909390069569323
MR,2023,0.0,0.9507589650218583,0.0005063120965264885
MR,2024,0.0,0.9584160671511398,0.0005788349367227127
GN,2017,0.0,0.9914379734494826,0.0008822256746219479
GN,2018,0.0,0.9999600985505405,0.0011498946676421612
GN,2019,0.0,0.9999470554395492,0.0013053126932263438
GN,2020,0.0,0.9999621349034212,0.0013088838332812134
GN,2021,0.0,0.9999871023888962,0.0011668413364145692
GN,2022,0.0,0.999982708186186,0.0018748526527080796
GN,2023,0.0,0.9999855081071111,0.002731510931112222
GN,2024,0.0,0.999992019705114,0.003227389083377081
YE,2017,0.0,0.9988841732149434,0.0003969436256237456
YE,2018,0.0,0.9987030572536253,0.00037681534947459246
YE,2019,0.0,0.9996460746633545,0.0004589198916638757
YE,2020,0.0,0.9997177867291116,0.00036173085432771317
YE,2021,0.0,0.9994157451012695,0.0002030361987418809
YE,2022,0.0,0.9990207679426409,0.00026210191413077486
YE,2023,0.0,0.9455702251698866,7.188420952181756e-06
YE,2024,0.0,0.921938657731967,8.438369663116867e-06
PG,2017,0.0,0.5530772072831465,0.0012452678989307402
PG,2018,0.0,0.5093463136179416,0.00148536968645997
PG,2019,0.0,0.45475941576832385,0.0016050574201790298
PG,2020,0.0,0.3552925263713035,0.001218884123458729
PG,2021,0.0,0.3144247152821186,0.0009205092341985462
PG,2022,0.0,0.39668579465458886,0.0009940312465554534
PG,2023,0.0,0.448467907731774,0.001054220222122065
PG,2024,0.0,0.5046732405712586,0.0013793284975883312
CR,2017,0.0,0.6376124123598141,0.00010002901533673706
CR,2018,0.0,0.7021138341802277,0.00025412559681059493
CR,2019,0.0,0.5363958573826701,0.00015731434942687963
CR,2020,0.0,0.33912715946937333,0.0001493729812932156
CR,2021,0.0,0.4108702133312353,0.00019819546214090697
CR,2022,0.0,0.32344778163397137,0.0002077688098071935
CR,2023,0.0,0.33688449133505893,0.0002755468612473349
CR,2024,0.0,0.4979772953149876,0.0002142372059978749
GG,2017,,,
GG,2018,,,
GG,2019,,,
GG,2020,,,
GG,2021,,,
GG,2022,,,
GG,2023,,,
GG,2024,,,
AG,2017,0.0,1.0,6.0915539281883906e-09
AG,2018,0.0,0.5290845291415855,2.3031576368018247e-08
AG,2019,0.0,0.6400420098391465,3.605533106774881e-08
AG,2020,0.0,0.3522260199887509,1.5505762194278617e-08
AG,2021,0.0,0.04230269155749019,1.1206576572699688e-06
AG,2022,0.0,0.09219896263182027,4.3332238290552605e-07
AG,2023,0.0,0.06630458092042749,2.3384380228914086e-06
AG,2024,0.0,0.0013165045609742426,2.167309661188814e-06
EE,2017,0.0,0.5695722506444955,0.00019523511164584262
EE,2018,0.0,0.6170929055481649,0.0001295074731304251
EE,2019,0.0,0.44450679737674104,0.00015729319507928156
EE,2020,0.0,0.518739868257706,0.00018879638536194063
EE,2021,0.0,0.5337973091064713,0.00011748489004568272
EE,2022,0.0,0.4508259644319021,0.000123994361891605
EE,2023,0.0,0.42089314271707556,0.00014695479849228998
EE,2024,0.0,0.39064704608592127,0.00014148727441790545
KE,2017,0.0,0.8832103057952776,7.530729482249807e-05
KE,2018,0.0,0.8148679232484124,8.853119355305417e-05
KE,2019,0.0,0.8608159428131306,9.400431442181056e-05
KE,2020,0.0,0.885094042473446,8.18779327356582e-05
KE,2021,0.0,0.8845432583812106,9.545105161908777e-05
KE,2022,0.0,0.834557296271747,0.00011264034316630675
KE,2023,0.0,0.7545089170353216,9.892369722223893e-05
KE,2024,0.0,0.6666403204238355,0.0001005271257677469
DZ,2017,0.0,0.16498986279126326,0.00034279037058166143
DZ,2018,0.0,0.371107802473027,0.0006190083905799444
DZ,2019,0.0,0.2665874411903183,0.0006064888949300132
DZ,2020,0.0,0.2187581254807125,0.0005349155736695736
DZ,2021,0.0,0.08630741108980808,0.00045124570758739495
DZ,2022,0.0,0.026075017987458295,0.00047324101017313946
DZ,2023,0.0,0.16223936530810168,0.00036043248120568526
DZ,2024,0.0,0.06226063053650202,0.00033800680250356747
UG,2017,0.0,0.960775340728824,2.013124366604182e-05
UG,2018,0.0,0.9676285200168904,2.4218059000638255e-05
UG,2019,0.0,0.8849828707670113,2.761176617942294e-05
UG,2020,0.0,0.9738612339956588,2.658770621621019e-05
UG,2021,0.0,0.9168772612527032,1.836000525341564e-05
UG,2022,0.0,0.9844839811167614,3.02471025852688e-05
UG,2023,0.0,0.9821316417298435,3.737664054684407e-05
UG,2024,0.0,0.9541295217802355,4.2044799115648686e-05
ZM,2017,0.0,0.997283369977258,0.0010850470964053364
ZM,2018,0.0,0.9981622780689546,0.0009015461836383389
ZM,2019,0.0,0.9987122419597717,0.001021236717768028
ZM,2020,0.0,0.9989562895679032,0.001013314224034134
ZM,2021,0.0,0.9986398741812649,0.0011201608071997019
ZM,2022,0.0,0.9983695351819193,0.0013083588392174084
ZM,2023,0.0,0.998298521076841,0.0010574046420027362
ZM,2024,0.0,0.9964610464494629,0.0013328905284237995
PS,2017,0.0,0.9206325620887285,7.084006555343251e-08
PS,2018,0.0,0.9032899119569328,2.919457468533025e-07
PS,2019,0.0,0.7589525882059149,9.310955587124968e-08
PS,2020,0.0,,0.0
PS,2021,0.0,0.11536627470695436,1.4122858887251484e-07
PS,2022,0.0,0.2742031174154576,9.593064990079282e-09
PS,2023,0.0,0.42922720058600905,2.1802256660375388e-08
PS,2024,0.0,0.0,2.1694805149933187e-08
MK,2017,0.0,0.7775613723797881,5.172002735805047e-05
MK,2018,0.0,0.8738522936888528,3.186585185562485e-05
MK,2019,0.0,0.9545162260304441,9.780256713623748e-05
MK,2020,0.0,0.9566889726903326,0.00012175173850800878
MK,2021,0.0,0.9586607890722918,0.00010606401350740142
MK,2022,0.0,0.804366129816412,3.7858545405898276e-05
MK,2023,0.0,0.7653421968087764,6.287956077483144e-05
MK,2024,0.0,0.8035390812354793,4.857393824631801e-05
BH,2017,0.0,0.2449360870871117,9.656653608510648e-05
BH,2018,0.0,0.4017848594074017,0.00010098024384030007
BH,2019,0.0,0.4267139790594861,0.0001312523685698959
BH,2020,0.0,0.17092358233099963,7.874090498251609e-05
BH,2021,0.0,0.8907690962708152,0.0001672527273440028
BH,2022,0.0,0.6693778468803996,0.00010225161515821799
BH,2023,0.0,0.2939770298060255,7.718390984308256e-05
BH,2024,0.0,0.542797751639904,5.355055879511699e-05
BL,2017,,,
BL,2018,,,
BL,2019,,,
BL,2020,,,
BL,2021,,,
BL,2022,,,
BL,2023,,,
BL,2024,,,
TT,2017,0.0,0.7418625232605379,0.00010923750282681249
TT,2018,0.0,0.4571612683980627,0.00020011768101077556
TT,2019,0.0,0.9403961084701563,0.00013563475976631636
TT,2020,0.0,0.9903416938409257,0.000121608709541634
TT,2021,0.0,0.4770788021498656,0.00025943667238992243
TT,2022,0.0,0.9691848295624569,0.00013750643995259017
TT,2023,0.0,0.6639286600819677,0.0003292607900540627
TT,2024,0.0,0.9925730937973606,0.00021169288135705988
VE,2017,0.0,0.9741043196742728,0.004342650122258952
VE,2018,0.0,0.9909795947916603,0.0039062053252736425
VE,2019,0.0,0.9876462469131716,0.0025830779515989568
VE,2020,0.0,0.9683353607953983,0.0002866894398503431
VE,2021,0.0,0.9836595468681523,0.00041511955817796
VE,2022,0.0,0.9592952745442727,0.00034495722265885827
VE,2023,0.0,0.9641537892419677,0.000314796774257936
VE,2024,0.0,0.9020754758524324,0.0006776906175650934
HR,2017,0.0,0.5068211060076727,0.00010801357115038648
HR,2018,0.0,0.4942147083485181,0.00011088015731026548
HR,2019,0.0,0.4587354917904923,7.727850788728358e-05
HR,2020,0.0,0.7089147230531395,7.27551957382699e-05
HR,2021,0.0,0.37194269416002107,0.00012967432197615766
HR,2022,0.0,0.8030836841320063,6.405213643418704e-05
HR,2023,0.0,0.7951453267911036,5.532814755422035e-05
HR,2024,0.0,0.7381740412956053,7.423108928513477e-05
ZW,2017,0.0,0.9845131302598241,0.00011095012118428178
ZW,2018,0.0,0.9981532659236094,0.00022154741988260666
ZW,2019,0.0,0.7805373170868091,7.363619200508521e-05
ZW,2020,0.0,0.8169887331483153,0.00010498694706552689
ZW,2021,0.0,0.9736702858199389,0.0002466403941272967
ZW,2022,0.0,0.9676697092017358,0.0003185464644244703
ZW,2023,0.0,0.9747312183922808,0.0007184989797086081
ZW,2024,0.0,0.991437170900862,0.0007033344424137671
KG,2017,0.0,0.5317805098811711,6.553032144529172e-05
KG,2018,0.0,0.5486149327134467,3.564095804403528e-05
KG,2019,0.0,0.5249559683417614,4.3955505651659326e-05
KG,2020,0.0,0.46640790225232875,2.326754570409988e-05
KG,2021,0.0,0.7409140363413246,4.0650441587338085e-05
KG,2022,0.0,0.7362091187072558,3.949417255855849e-05
KG,2023,0.0,0.7712220291928613,4.422953033204504e-05
KG,2024,0.0,0.9900979455847129,0.0013454224533375986
UY,2017,0.0,0.6310675831999534,0.001572087357185071
